;Data;Precipitacao;estacao;chirps;persiann
32149;08/01/2017;;A217;0;7.04192543
32150;09/01/2017;;A217;36.84240341;35.07793808
32151;10/01/2017;;A217;9.210600853;6.439757824
32152;11/01/2017;;A217;0;2.460000992
32153;12/01/2017;;A217;0;0.452422142
32154;13/01/2017;;A217;0;1.250710011
32155;14/01/2017;;A217;9.358492851;16.14913177
32156;15/01/2017;;A217;4.679246426;3.12093401
32157;16/01/2017;;A217;0;0.373832375
32158;17/01/2017;;A217;0;0
32159;18/01/2017;;A217;15.34536743;17.64163017
32160;19/01/2017;;A217;46.03610229;44.99829865
32161;20/01/2017;;A217;0;8.095099449
32162;21/01/2017;;A217;0;2.252299309
32163;22/01/2017;;A217;8.154266357;2.246888161
32164;23/01/2017;;A217;0;3.899396896
32165;24/01/2017;;A217;32.61706543;27.68731499
32166;25/01/2017;;A217;16.30853271;17.40232086
32167;26/01/2017;;A217;0;1.529668093
32168;27/01/2017;;A217;0;0
32169;28/01/2017;;A217;0;1.447184443
32170;29/01/2017;;A217;0;0
32171;30/01/2017;;A217;10.29970169;7.370090961
32172;31/01/2017;;A217;20.59940338;8.264669418
32173;01/02/2017;;A217;12.11587715;5.823300362
32174;02/02/2017;;A217;6.057938576;3.942608356
32175;03/02/2017;;A217;0;4.45768404
32176;04/02/2017;;A217;0;0
32177;05/02/2017;;A217;0;0
32178;06/02/2017;;A217;0;3.961535931
32179;07/02/2017;;A217;0;0
32180;08/02/2017;;A217;0;5.981164932
32181;09/02/2017;;A217;0;3.908376932
32182;10/02/2017;;A217;19.56817818;12.82012081
32183;11/02/2017;;A217;28.50989151;29.04159927
32184;12/02/2017;;A217;19.0065937;14.43501949
32185;13/02/2017;;A217;19.0065937;24.90970993
32186;14/02/2017;;A217;47.51648331;37.79708481
32187;15/02/2017;;A217;0;8.55574131
32188;16/02/2017;;A217;16.15088081;51.12301636
32189;17/02/2017;;A217;8.075440407;26.44044113
32190;18/02/2017;;A217;8.075440407;30.46439743
32191;19/02/2017;;A217;16.15088081;31.85095596
32192;20/02/2017;;A217;20.18860054;28.77822113
32193;21/02/2017;;A217;3.729517221;13.69240952
32194;22/02/2017;;A217;7.459034443;18.5085125
32195;23/02/2017;;A217;11.18855095;14.70604897
32196;24/02/2017;;A217;0;0
32197;25/02/2017;;A217;0;2.907220602
32198;26/02/2017;;A217;0;5.400446892
32199;27/02/2017;;A217;7.428060055;14.44468403
32200;28/02/2017;;A217;14.85612011;36.28730011
32201;01/03/2017;;A217;13.35688305;20.46755981
32202;02/03/2017;;A217;26.7137661;32.85734558
32203;03/03/2017;;A217;0;2.349267483
32204;04/03/2017;;A217;0;1.200067282
32205;05/03/2017;;A217;0;3.902810097
32206;06/03/2017;;A217;0;3.479676247
32207;07/03/2017;;A217;0;3.784876823
32208;08/03/2017;;A217;26.70169067;17.85164833
32209;09/03/2017;;A217;0;4.118265152
32210;10/03/2017;;A217;6.675422668;8.66776371
32211;11/03/2017;;A217;17.99398613;24.66714478
32212;12/03/2017;;A217;35.98797226;21.1955719
32213;13/03/2017;;A217;5.997995853;8.859566689
32214;14/03/2017;;A217;17.99398613;37.68385696
32215;15/03/2017;;A217;29.9899807;44.99603271
32216;16/03/2017;;A217;26.56365967;31.28825378
32217;17/03/2017;;A217;26.56365967;31.85621262
32218;18/03/2017;;A217;5.312731743;4.023983479
32219;19/03/2017;;A217;5.312731743;1.661108136
32220;20/03/2017;;A217;5.312731743;15.11002541
32221;21/03/2017;;A217;6.059084892;11.03452778
32222;22/03/2017;;A217;18.17725372;18.90300179
32223;23/03/2017;;A217;36.35450745;21.27425575
32224;24/03/2017;;A217;24.23633957;32.4876709
32225;25/03/2017;;A217;6.059084892;15.76092625
32226;26/03/2017;;A217;26.71603012;34.60236359
32227;27/03/2017;;A217;20.03702164;19.79333115
32228;28/03/2017;;A217;0;1.730118513
32229;29/03/2017;;A217;0;1.810792565
32230;30/03/2017;;A217;0;2.592585564
32231;31/03/2017;;A217;6.67900753;11.3863821
32232;01/04/2017;;A217;14.73858643;27.29565239
32233;02/04/2017;;A217;29.47717285;17.63244629
32234;03/04/2017;;A217;0;5.44510746
32235;04/04/2017;;A217;36.84646606;37.79079819
32236;05/04/2017;;A217;22.10787964;19.18763161
32237;06/04/2017;;A217;0;0.789815664
32238;07/04/2017;;A217;11.61612892;5.699836731
32239;08/04/2017;;A217;11.61612892;13.74241734
32240;09/04/2017;;A217;34.84838486;11.48768044
32241;10/04/2017;;A217;0;6.564496994
32242;11/04/2017;;A217;63.55953598;48.56614685
32243;12/04/2017;;A217;0;4.680598259
32244;13/04/2017;;A217;0;2.674466372
32245;14/04/2017;;A217;0;5.33802557
32246;15/04/2017;;A217;21.18651199;16.47405243
32247;16/04/2017;;A217;7.355717659;2.148674726
32248;17/04/2017;;A217;7.355717659;6.121071815
32249;18/04/2017;;A217;0;0.428381026
32250;19/04/2017;;A217;7.355717659;8.212578773
32251;20/04/2017;;A217;7.355717659;12.35497475
32252;21/04/2017;;A217;0;3.348818302
32253;22/04/2017;;A217;17.10015678;17.27703094
32254;23/04/2017;;A217;8.550078392;7.499864101
32255;24/04/2017;;A217;42.75039291;29.21528244
32256;25/04/2017;;A217;25.65023613;13.71533775
32257;26/04/2017;;A217;10.17672348;4.914534569
32258;27/04/2017;;A217;10.17672348;5.112363815
32259;28/04/2017;;A217;10.17672348;12.5874052
32260;29/04/2017;;A217;40.70689392;34.5341301
32261;30/04/2017;;A217;30.53017235;26.04210281
32262;01/05/2017;;A217;22.89810753;21.79811096
32263;02/05/2017;;A217;45.79621506;42.94108582
32264;03/05/2017;;A217;0;0.935914397
32265;04/05/2017;;A217;34.34716034;28.17460442
32266;05/05/2017;;A217;0;7.914869785
32267;06/05/2017;;A217;0;0
32268;07/05/2017;;A217;7.973127842;29.91857529
32269;08/05/2017;;A217;7.973127842;19.12282944
32270;09/05/2017;;A217;11.959692;21.4585228
32271;10/05/2017;;A217;0;1.890240192
32272;11/05/2017;;A217;11.63125515;3.876117468
32273;12/05/2017;;A217;11.63125515;22.06098747
32274;13/05/2017;;A217;0;2.892640591
32275;14/05/2017;;A217;0;0
32276;15/05/2017;;A217;0;0
32277;16/05/2017;;A217;0;0
32278;17/05/2017;;A217;5.366299629;0.959440231
32279;18/05/2017;;A217;5.366299629;12.29985809
32280;19/05/2017;;A217;0;7.446400642
32281;20/05/2017;;A217;0;1.911720276
32282;21/05/2017;;A217;0;0
32283;22/05/2017;;A217;0;0
32284;23/05/2017;;A217;0;0
32285;24/05/2017;;A217;0;0
32286;25/05/2017;;A217;0;0
32287;26/05/2017;;A217;0;1.083205819
32288;27/05/2017;;A217;0;1.877454519
32289;28/05/2017;;A217;21.66281319;17.9092083
32290;29/05/2017;;A217;10.83140659;18.05394173
32291;30/05/2017;;A217;10.83140659;3.777923107
32292;31/05/2017;;A217;0;3.591763258
32293;01/06/2017;;A217;0;0
32294;02/06/2017;;A217;0;0
32295;03/06/2017;;A217;0;0
32296;04/06/2017;;A217;0;0
32297;05/06/2017;;A217;0;0
32298;06/06/2017;;A217;0;0
32299;07/06/2017;;A217;0;19.4704361
32300;08/06/2017;;A217;0;0
32301;09/06/2017;;A217;0;0
32302;10/06/2017;;A217;4.866457939;24.29712677
32303;11/06/2017;;A217;0;18.482481
32304;12/06/2017;;A217;0;0
32305;13/06/2017;;A217;0;0
32306;14/06/2017;;A217;0;0
32307;15/06/2017;;A217;0;8.189308167
32308;16/06/2017;;A217;0;0
32309;17/06/2017;;A217;0;0
32310;18/06/2017;;A217;0;0
32311;19/06/2017;;A217;0;13.15288353
32312;20/06/2017;;A217;19.27212143;46.79986572
32313;21/06/2017;;A217;0;0
32314;22/06/2017;;A217;12.81932163;123.6996002
32315;23/06/2017;;A217;0;0
32316;24/06/2017;;A217;0;18.1938324
32317;25/06/2017;;A217;0;0
32318;26/06/2017;;A217;10.44565105;30.20699501
32319;27/06/2017;;A217;0;0
32320;28/06/2017;;A217;0;0
32321;29/06/2017;;A217;0;0
32322;30/06/2017;;A217;0;8.22204113
32323;01/07/2017;;A217;0;0
32324;02/07/2017;;A217;0;37.42612076
32325;03/07/2017;;A217;0;51.76836777
32326;04/07/2017;;A217;68.21510315;12.25884533
32327;05/07/2017;;A217;0;0
32328;06/07/2017;;A217;0;76.27417755
32329;07/07/2017;;A217;0;0
32330;08/07/2017;;A217;0;0
32331;09/07/2017;;A217;0;0
32332;10/07/2017;;A217;0;24.46620178
32333;11/07/2017;;A217;24.66035843;92.75926208
32334;12/07/2017;;A217;0;0
32335;13/07/2017;;A217;0;0
32336;14/07/2017;;A217;0;0
32337;15/07/2017;;A217;0;0
32338;16/07/2017;;A217;0;0
32339;17/07/2017;;A217;0;14.37394238
32340;18/07/2017;;A217;0;9.894215584
32341;19/07/2017;;A217;0;0
32342;20/07/2017;;A217;0;0
32343;21/07/2017;;A217;0;0
32344;22/07/2017;;A217;0;0
32345;23/07/2017;;A217;0;0
32346;24/07/2017;;A217;0;0
32347;25/07/2017;;A217;0;0
32348;26/07/2017;;A217;0;0
32349;27/07/2017;;A217;0;0
32350;28/07/2017;;A217;0;0
32351;29/07/2017;;A217;0;0
32352;30/07/2017;;A217;0;0
32353;31/07/2017;;A217;0;0
32354;01/08/2017;;A217;0;0
32355;02/08/2017;;A217;4.179952621;0
32356;03/08/2017;;A217;0;0
32357;04/08/2017;;A217;0;0
32358;05/08/2017;;A217;0;0
32359;06/08/2017;;A217;0;0
32360;07/08/2017;;A217;0;0
32361;08/08/2017;;A217;0;0
32362;09/08/2017;;A217;0;0
32363;10/08/2017;;A217;0;0
32364;11/08/2017;;A217;1.816575527;0
32365;12/08/2017;;A217;0;0
32366;13/08/2017;;A217;0;0
32367;14/08/2017;;A217;0;0
32368;15/08/2017;;A217;0;0
32369;16/08/2017;;A217;0;0
32370;17/08/2017;;A217;0;0
32371;18/08/2017;;A217;0;0
32372;19/08/2017;;A217;0;0
32373;20/08/2017;;A217;0;0
32374;21/08/2017;;A217;0;0
32375;22/08/2017;;A217;0;0
32376;23/08/2017;;A217;0;0
32377;24/08/2017;;A217;0;0
32378;25/08/2017;;A217;0;0
32379;26/08/2017;;A217;0;0
32380;27/08/2017;;A217;0;0
32381;28/08/2017;;A217;0;0
32382;29/08/2017;;A217;0;0
32383;30/08/2017;;A217;0;0
32384;31/08/2017;;A217;0;0
32385;01/09/2017;;A217;0;0
32386;02/09/2017;;A217;6.374732971;0
32387;03/09/2017;;A217;0;0
32388;04/09/2017;;A217;0;0
32389;05/09/2017;;A217;0;0
32390;06/09/2017;;A217;0;0
32391;07/09/2017;;A217;0;0
32392;08/09/2017;;A217;8.426831245;0
32393;09/09/2017;;A217;0;0
32394;10/09/2017;;A217;0;0
32395;11/09/2017;;A217;0;0
32396;12/09/2017;;A217;0;0
32397;13/09/2017;;A217;0;0
32398;14/09/2017;;A217;0;0
32399;15/09/2017;;A217;5.710020542;0
32400;16/09/2017;;A217;0;0
32401;17/09/2017;;A217;0;0
32402;18/09/2017;;A217;0;0
32403;19/09/2017;;A217;0;0
32404;20/09/2017;;A217;0;0
32405;21/09/2017;;A217;0;0
32406;22/09/2017;;A217;0;4.309250355
32407;23/09/2017;;A217;0;0
32408;24/09/2017;;A217;0;0
32409;25/09/2017;;A217;0;0
32410;26/09/2017;;A217;0;0
32411;27/09/2017;;A217;0;0
32412;28/09/2017;;A217;0;7.825856209
32413;29/09/2017;;A217;0;0
32414;30/09/2017;;A217;0;0
32415;01/10/2017;;A217;0;0
32416;02/10/2017;0;A217;0;0
32417;03/10/2017;0;A217;0;0
32418;04/10/2017;0;A217;0;0
32419;05/10/2017;0;A217;0;0
32420;06/10/2017;0;A217;0;0
32421;07/10/2017;0;A217;0;0
32422;08/10/2017;0;A217;0;0
32423;09/10/2017;0;A217;0;0
32424;10/10/2017;;A217;0;0
32425;11/10/2017;;A217;0;0
32426;12/10/2017;;A217;0;0
32427;13/10/2017;;A217;0;0
32428;14/10/2017;;A217;0;0
32429;15/10/2017;;A217;0;0
32430;16/10/2017;;A217;0;0
32431;17/10/2017;;A217;0;0
32432;18/10/2017;;A217;0;0
32433;19/10/2017;;A217;0;0
32434;20/10/2017;;A217;0;0
32435;21/10/2017;;A217;0;0
32436;22/10/2017;;A217;0;0
32437;23/10/2017;;A217;0;0.338353783
32438;24/10/2017;;A217;0;0
32439;25/10/2017;;A217;0;0
32440;26/10/2017;;A217;0;0
32441;27/10/2017;2;A217;0;0
32442;28/10/2017;0;A217;0;2.832137108
32443;29/10/2017;0;A217;0;0
32444;30/10/2017;0;A217;0;0
32445;31/10/2017;0;A217;0;1.376106501
32446;01/11/2017;0;A217;0;0.352434814
32447;02/11/2017;0;A217;0;0
32448;03/11/2017;0;A217;0;0
32449;04/11/2017;0;A217;0;0
32450;05/11/2017;0;A217;0;0
32451;06/11/2017;0;A217;0;0
32452;07/11/2017;0;A217;0;0
32453;08/11/2017;0;A217;0;0.199185267
32454;09/11/2017;0;A217;0;0
32455;10/11/2017;0;A217;0;0
32456;11/11/2017;0;A217;0;0
32457;12/11/2017;0;A217;0;0
32458;13/11/2017;0;A217;0;0
32459;14/11/2017;0;A217;0;0
32460;15/11/2017;0;A217;0;0
32461;16/11/2017;0;A217;0;0
32462;17/11/2017;0;A217;0;0.198794365
32463;18/11/2017;0;A217;0;0.209545255
32464;19/11/2017;0;A217;0;1.461343646
32465;20/11/2017;0;A217;3.350043535;2.641404152
32466;21/11/2017;0;A217;0;0
32467;22/11/2017;0;A217;0;0
32468;23/11/2017;0;A217;0;0.238865972
32469;24/11/2017;0;A217;0;1.398792744
32470;25/11/2017;0;A217;0;0
32471;26/11/2017;0;A217;0;0
32472;27/11/2017;0;A217;0;0
32473;28/11/2017;0;A217;0;0
32474;29/11/2017;0;A217;0;0
32475;30/11/2017;0;A217;0;0
32476;01/12/2017;0;A217;0;0
32477;02/12/2017;0;A217;0;0
32478;03/12/2017;0;A217;0;0
32479;04/12/2017;0;A217;0;0
32480;05/12/2017;0;A217;0;0
32481;06/12/2017;0;A217;0;0
32482;07/12/2017;0;A217;0;0
32483;08/12/2017;0;A217;0;0
32484;09/12/2017;0;A217;0;0
32485;10/12/2017;0;A217;0;0
32486;11/12/2017;0;A217;0;0.338265091
32487;12/12/2017;0;A217;0;0.39538306
32488;13/12/2017;0;A217;0;2.3922894
32489;14/12/2017;10;A217;11.19909668;5.963747025
32490;15/12/2017;0;A217;0;0
32491;16/12/2017;0;A217;0;0
32492;17/12/2017;0;A217;0;0.722859204
32493;18/12/2017;0;A217;0;2.951410532
32494;19/12/2017;6;A217;11.20006466;8.926582336
32495;20/12/2017;12.8;A217;2.800016165;2.864147186
32496;21/12/2017;0;A217;2.000742912;3.379160404
32497;22/12/2017;0;A217;0;0
32498;23/12/2017;0.2;A217;4.001485825;12.38253307
32499;24/12/2017;0;A217;10.00371552;25.86173058
32500;25/12/2017;14.8;A217;0;2.702947378
32501;26/12/2017;0;A217;0;0.53405267
32502;27/12/2017;0;A217;0;0
32503;28/12/2017;0;A217;0;0
32504;29/12/2017;0;A217;0;0
32505;30/12/2017;0;A217;0;0
32506;31/12/2017;0;A217;0;0
32507;01/01/2018;0;A217;0;0.629966021
32508;02/01/2018;0;A217;0;3.39457798
32509;03/01/2018;0;A217;0;0
32510;04/01/2018;4;A217;0;0
32511;05/01/2018;0.4;A217;9.740028381;6.606169224
32512;06/01/2018;0.2;A217;0;5.045474052
32513;07/01/2018;21.8;A217;43.56775665;19.72543526
32514;08/01/2018;0.2;A217;14.52258587;4.765106201
32515;09/01/2018;4.2;A217;14.52258587;5.343364716
32516;10/01/2018;17.4;A217;72.6129303;23.82409096
32517;11/01/2018;4.4;A217;0;0.441234767
32518;12/01/2018;0;A217;0;0.309381425
32519;13/01/2018;0;A217;0;4.710813046
32520;14/01/2018;0;A217;6.8932271;5.114417076
32521;15/01/2018;0;A217;0;0.609570384
32522;16/01/2018;3.4;A217;0;0
32523;17/01/2018;0;A217;0;0.621348143
32524;18/01/2018;0;A217;7.970802307;3.461222649
32525;19/01/2018;24.4;A217;11.95620346;24.30439568
32526;20/01/2018;7.8;A217;0;1.911155701
32527;21/01/2018;0.2;A217;0;2.602595806
32528;22/01/2018;45.4;A217;4.700630665;5.517733097
32529;23/01/2018;0.2;A217;14.10189152;12.74065399
32530;24/01/2018;0.6;A217;18.80252266;23.53367043
32531;25/01/2018;73.6;A217;28.20378304;38.70657349
32532;26/01/2018;32;A217;5.284565449;14.24820614
32533;27/01/2018;1.2;A217;15.85369492;9.653448105
32534;28/01/2018;1.4;A217;15.85369492;10.38481712
32535;29/01/2018;0.4;A217;15.85369492;12.5964489
32536;30/01/2018;1.6;A217;0;0.732231438
32537;31/01/2018;0;A217;0;0
32538;01/02/2018;0.2;A217;9.452052116;7.551127911
32539;02/02/2018;3.2;A217;18.90410423;15.65184975
32540;03/02/2018;5.6;A217;9.452052116;5.179224014
32541;04/02/2018;51.6;A217;56.71231842;78.31678772
32542;05/02/2018;10.6;A217;0;0
32543;06/02/2018;12.4;A217;0;0
32544;07/02/2018;0;A217;29.91073227;33.20529938
32545;08/02/2018;56;A217;74.77682495;19.92082596
32546;09/02/2018;4.4;A217;0;1.854027271
32547;10/02/2018;0.8;A217;0;2.425821543
32548;11/02/2018;0;A217;8.715622902;2.566731453
32549;12/02/2018;27.4;A217;0;4.090005875
32550;13/02/2018;11.2;A217;8.715622902;7.259340763
32551;14/02/2018;11.2;A217;26.14686966;29.20772552
32552;15/02/2018;10.6;A217;0;5.946751595
32553;16/02/2018;0;A217;3.349092007;8.196323395
32554;17/02/2018;4.8;A217;13.39636803;44.3000145
32555;18/02/2018;46;A217;16.7454586;31.98332977
32556;19/02/2018;0.2;A217;10.04727554;24.98949623
32557;20/02/2018;49.4;A217;16.7454586;38.37047958
32558;21/02/2018;7.6;A217;15.97053146;32.48897552
32559;22/02/2018;0;A217;0;3.936862707
32560;23/02/2018;1.8;A217;7.985265732;23.7435112
32561;24/02/2018;20.8;A217;0;7.613200665
32562;25/02/2018;28.8;A217;15.97053146;62.44609451
32563;26/02/2018;44.2;A217;29.98058701;31.41244125
32564;27/02/2018;1;A217;0;4.117190838
32565;28/02/2018;25;A217;22.4854393;31.9806118
32566;01/03/2018;1.8;A217;0;12.6734314
32567;02/03/2018;34.2;A217;19.82927513;7.041895866
32568;03/03/2018;6.2;A217;0;0
32569;04/03/2018;0;A217;0;0.436873555
32570;05/03/2018;0.4;A217;6.609758377;1.226251841
32571;06/03/2018;0.2;A217;0;0
32572;07/03/2018;1.6;A217;0;0
32573;08/03/2018;0;A217;0;0
32574;09/03/2018;1.2;A217;0;2.195298195
32575;10/03/2018;2;A217;0;0
32576;11/03/2018;0;A217;0;2.739425659
32577;12/03/2018;1.6;A217;0;0.451561242
32578;13/03/2018;0;A217;6.214004993;9.763560295
32579;14/03/2018;21.6;A217;24.85601997;20.63552856
32580;15/03/2018;47.4;A217;0;4.753005981
32581;16/03/2018;6.4;A217;0;1.433928967
32582;17/03/2018;0;A217;0;0
32583;18/03/2018;0;A217;0;0
32584;19/03/2018;0.4;A217;0;0
32585;20/03/2018;0;A217;0;0
32586;21/03/2018;0;A217;0;1.307888031
32587;22/03/2018;0.4;A217;3.689833641;1.665516257
32588;23/03/2018;22.2;A217;7.379667282;15.36401367
32589;24/03/2018;21.4;A217;14.75933456;31.91943741
32590;25/03/2018;3.2;A217;18.44916534;15.00570107
32591;26/03/2018;21.6;A217;11.35290813;9.378604889
32592;27/03/2018;7.2;A217;5.676454067;6.397003174
32593;28/03/2018;3.2;A217;22.70581627;17.64914322
32594;29/03/2018;11;A217;28.38227272;33.11016846
32595;30/03/2018;2;A217;11.35290813;20.13683128
32596;31/03/2018;3.6;A217;5.676454067;2.832675695
32597;01/04/2018;1.2;A217;14.86151886;16.62078476
32598;02/04/2018;9.2;A217;14.86151886;16.84973717
32599;03/04/2018;5.8;A217;22.29227638;18.02160263
32600;04/04/2018;44;A217;22.29227638;29.89155197
32601;05/04/2018;5;A217;14.86151886;16.94534683
32602;06/04/2018;11.2;A217;27.79728127;9.641975403
32603;07/04/2018;2;A217;55.59456253;21.06574249
32604;08/04/2018;53.2;A217;27.79728127;28.83544159
32605;09/04/2018;0;A217;27.79728127;9.31008625
32606;10/04/2018;67.6;A217;55.59456253;28.35702324
32607;11/04/2018;19.6;A217;31.72488785;25.23339462
32608;12/04/2018;41;A217;63.4497757;18.32382011
32609;13/04/2018;7.6;A217;0;5.069537163
32610;14/04/2018;0;A217;0;7.286520958
32611;15/04/2018;3.6;A217;0;0.745466352
32612;16/04/2018;25.8;A217;27.47112656;20.5375061
32613;17/04/2018;36.6;A217;13.73556328;6.726413727
32614;18/04/2018;5.4;A217;0;2.22504282
32615;19/04/2018;2.4;A217;0;4.533607483
32616;20/04/2018;0;A217;0;5.492639542
32617;21/04/2018;8.6;A217;27.47847176;32.53566742
32618;22/04/2018;42.4;A217;32.97416687;35.40103912
32619;23/04/2018;5.4;A217;5.495694637;22.37791252
32620;24/04/2018;0;A217;0;1.971181512
32621;25/04/2018;3.4;A217;0;3.775685787
32622;26/04/2018;0.2;A217;0;0.515049458
32623;27/04/2018;11.6;A217;24.69636917;12.06080246
32624;28/04/2018;16;A217;12.34818459;18.90334129
32625;29/04/2018;35.8;A217;61.74092484;58.71783829
32626;30/04/2018;70;A217;49.39273834;30.4952507
32627;01/05/2018;26.8;A217;30.67944717;21.34980011
32628;02/05/2018;2.6;A217;30.67944717;22.11759758
32629;03/05/2018;4.4;A217;30.67944717;10.17626762
32630;04/05/2018;6.6;A217;10.22648144;14.88677216
32631;05/05/2018;10.6;A217;20.45296288;4.862847328
32632;06/05/2018;10.2;A217;4.831546307;7.502841949
32633;07/05/2018;3.8;A217;19.32618523;24.70136642
32634;08/05/2018;16.4;A217;24.15773392;21.25406456
32635;09/05/2018;0;A217;0;3.842408895
32636;10/05/2018;31.6;A217;4.831546307;23.65851212
32637;11/05/2018;0;A217;0;3.20720005
32638;12/05/2018;0.4;A217;32.56606293;26.79542923
32639;13/05/2018;17.6;A217;54.27677155;16.66057014
32640;14/05/2018;10;A217;0;2.88351655
32641;15/05/2018;79.6;A217;21.71070671;15.20285511
32642;16/05/2018;0;A217;0;3.638017654
32643;17/05/2018;2.8;A217;0;2.485750675
32644;18/05/2018;0.4;A217;0;1.526478291
32645;19/05/2018;0;A217;0;3.515686512
32646;20/05/2018;1.2;A217;0;1.438338995
32647;21/05/2018;2.6;A217;10.89170837;6.395783901
